genre,gross
Adventure,860002.0
Drama,860002.0
Family,860002.0
Drama,548934.0
Mystery,548934.0
Romance,548934.0
Crime,447750.0
Drama,447750.0
Thriller,447750.0
Comedy,333976.0
Crime,333976.0
Comedy,141853.0
Drama,141853.0
Drama,303439.0
Mystery,303439.0
Thriller,303439.0
Crime,214202.0
Drama,214202.0
Thriller,214202.0
Drama,195888.0
Romance,195888.0
War,195888.0
Comedy,175370.0
Drama,119922.0
History,119922.0
War,119922.0
Adventure,177343675.0
Animation,177343675.0
Comedy,177343675.0
Family,177343675.0
Fantasy,177343675.0
Sci-Fi,177343675.0
Action,17149.0
Drama,17149.0
War,17149.0
Comedy,30093107.0
Crime,30093107.0
Fantasy,57469179.0
Horror,57469179.0
Comedy,148170000.0
Fantasy,148170000.0
Horror,148170000.0
Action,460935665.0
Adventure,460935665.0
Fantasy,460935665.0
Sci-Fi,460935665.0
Comedy,35537564.0
Drama,111722000.0
Romance,111722000.0
War,111722000.0
Comedy,90556401.0
Drama,90556401.0
Family,90556401.0
Music,90556401.0
Musical,90556401.0
Romance,90556401.0
Biography,93571803.0
Drama,93571803.0
Sport,93571803.0
Comedy,52929168.0
Crime,52929168.0
Drama,50461335.0
Fantasy,50461335.0
Music,50461335.0
Romance,50461335.0
Comedy,49797148.0
Sport,49797148.0
Crime,46563158.0
Thriller,46563158.0
Drama,41227069.0
Romance,41227069.0
Crime,39025000.0
Drama,39025000.0
Drama,38201895.0
Romance,38201895.0
Horror,27669413.0
Mystery,27669413.0
Drama,37766350.0
Comedy,23978402.0
Crime,23978402.0
Crime,21370057.0
Drama,21370057.0
Thriller,21370057.0
Horror,4884663.0
Sci-Fi,4884663.0
Drama,38317535.0
Romance,38317535.0
Comedy,13903262.0
Sport,13903262.0
Comedy,13592872.0
Comedy,18381787.0
Drama,18381787.0
Comedy,13558739.0
Crime,13103828.0
Drama,13103828.0
Thriller,13103828.0
Biography,33305037.0
Drama,33305037.0
History,33305037.0
Biography,10214647.0
Drama,10214647.0
Comedy,11501093.0
Fantasy,11501093.0
Horror,11501093.0
Comedy,4814244.0
Romance,4814244.0
Drama,9170214.0
Romance,9170214.0
Biography,4068087.0
Drama,4068087.0
History,4068087.0
Crime,3753806.0
Drama,3753806.0
Comedy,3034181.0
Music,3034181.0
Romance,3034181.0
Comedy,2832826.0
Drama,2832826.0
Romance,2832826.0
Drama,13214255.0
Music,13214255.0
Drama,16017403.0
Romance,16017403.0
Thriller,16017403.0
Adventure,2807854.0
Drama,2807854.0
Romance,2807854.0
Biography,352786.0
Drama,352786.0
Music,352786.0
Fantasy,76600000.0
Horror,76600000.0
Horror,56729973.0
Mystery,56729973.0
Crime,399879.0
Drama,399879.0
Mystery,399879.0
Thriller,399879.0
Drama,3275443.0
Comedy,18535191.0
Romance,18535191.0
Horror,23838.0
Sci-Fi,23838.0
Thriller,23838.0
Horror,22160085.0
Adventure,56715371.0
Mystery,56715371.0
Sci-Fi,56715371.0
Family,434949459.0
Sci-Fi,434949459.0
Comedy,11043445.0
Drama,11043445.0
Romance,11043445.0
Drama,5669081.0
History,5669081.0
War,5669081.0
Drama,138339411.0
Horror,80150343.0
Mystery,80150343.0
Action,85300000.0
Comedy,85300000.0
War,85300000.0
Comedy,68353550.0
Sport,68353550.0
Action,78845130.0
Horror,78845130.0
Sci-Fi,78845130.0
Thriller,78845130.0
Comedy,63319509.0
Romance,63319509.0
Drama,47536959.0
Horror,63270259.0
Mystery,63270259.0
Drama,55865715.0
Horror,55865715.0
Mystery,55865715.0
Thriller,55865715.0
Comedy,63231524.0
Drama,63231524.0
Romance,63231524.0
Drama,52293982.0
Sport,52293982.0
Comedy,50752337.0
Drama,50752337.0
Family,50752337.0
Sport,50752337.0
Horror,110175871.0
Mystery,110175871.0
Thriller,110175871.0
Comedy,38624000.0
Sport,38624000.0
Horror,37470017.0
Mystery,37470017.0
Adventure,40485039.0
Comedy,40485039.0
Music,40485039.0
Sci-Fi,40485039.0
Drama,16800000.0
Family,16800000.0
Musical,16800000.0
Comedy,46377022.0
Drama,46377022.0
Animation,36696761.0
Comedy,36696761.0
Family,36696761.0
Mystery,36696761.0
Sci-Fi,36696761.0
Action,36200000.0
Adventure,36200000.0
Sci-Fi,36200000.0
Thriller,36200000.0
Horror,35794166.0
Mystery,35794166.0
Thriller,35794166.0
Horror,33583175.0
Mystery,33583175.0
Thriller,33583175.0
Comedy,32983713.0
Drama,32983713.0
Fantasy,52200504.0
Horror,52200504.0
Thriller,52200504.0
Action,33000000.0
Comedy,33000000.0
Drama,33000000.0
Music,33000000.0
Comedy,30093107.0
Crime,30093107.0
Horror,32101000.0
Sci-Fi,32101000.0
Comedy,31487293.0
Drama,31487293.0
Music,31487293.0
Romance,31487293.0
Adventure,30651422.0
Comedy,30651422.0
Drama,30651422.0
Fantasy,30651422.0
Comedy,30306281.0
Drama,30306281.0
Fantasy,29500000.0
Horror,29500000.0
Sci-Fi,29500000.0
Action,30050028.0
Thriller,30050028.0
Action,29392418.0
Comedy,29392418.0
Crime,29392418.0
Drama,28563926.0
Thriller,28563926.0
Comedy,28435406.0
Romance,28435406.0
Comedy,25339117.0
Romance,25339117.0
Crime,25600000.0
Drama,25600000.0
Horror,27736779.0
Mystery,27736779.0
Thriller,27736779.0
Drama,24397469.0
Music,24397469.0
Horror,20384136.0
Mystery,20384136.0
Thriller,20384136.0
Mystery,25464480.0
Sci-Fi,25464480.0
Thriller,25464480.0
Comedy,20338609.0
Drama,20338609.0
Music,20338609.0
Drama,18272447.0
Thriller,18272447.0
Comedy,17096053.0
Drama,17096053.0
Action,21371425.0
Sci-Fi,21371425.0
Thriller,21371425.0
Comedy,33071558.0
Drama,33071558.0
Drama,17655201.0
Family,17655201.0
Comedy,16247775.0
Family,16247775.0
Romance,16247775.0
Drama,16153600.0
Music,16153600.0
Romance,16153600.0
Action,16033556.0
Comedy,16033556.0
Comedy,16667084.0
Horror,16667084.0
Sci-Fi,16667084.0
Horror,15417771.0
Thriller,15417771.0
Action,15156200.0
Crime,15156200.0
Drama,15156200.0
Mystery,15156200.0
Thriller,15156200.0
Drama,21589307.0
Comedy,20339754.0
Crime,20339754.0
Documentary,28873374.0
Music,28873374.0
Adventure,13684949.0
Animation,13684949.0
Comedy,13684949.0
Family,13684949.0
Biography,14597405.0
Drama,14597405.0
Comedy,12570442.0
Crime,12570442.0
Drama,12570442.0
Thriller,12570442.0
Drama,12514138.0
Romance,12514138.0
Mystery,43771291.0
Thriller,43771291.0
Adventure,11703287.0
Drama,11703287.0
Comedy,11560259.0
Romance,11560259.0
Comedy,10824921.0
Comedy,10561238.0
Romance,10561238.0
Thriller,10561238.0
Biography,14479776.0
Crime,14479776.0
Drama,14479776.0
Romance,14479776.0
Comedy,9801782.0
Crime,9801782.0
Thriller,9801782.0
Comedy,8070311.0
Romance,8070311.0
Action,8460995.0
Comedy,8460995.0
Romance,8460995.0
Crime,8111360.0
Drama,8111360.0
Thriller,8111360.0
Comedy,8828771.0
Action,67631157.0
Romance,67631157.0
Thriller,67631157.0
Comedy,7563670.0
Fantasy,7563670.0
Romance,7563670.0
Adventure,6619173.0
Comedy,6619173.0
Drama,6619173.0
Romance,6619173.0
Sci-Fi,6619173.0
Crime,6712241.0
Drama,6712241.0
Action,6842058.0
Horror,6842058.0
Thriller,6842058.0
Animation,6491350.0
Comedy,6491350.0
Family,6491350.0
Fantasy,6491350.0
Musical,6491350.0
Drama,9473382.0
Music,9473382.0
Mystery,9473382.0
Romance,9473382.0
Biography,6197866.0
Drama,6197866.0
Action,6044618.0
Crime,6044618.0
Drama,6044618.0
Comedy,7764027.0
Drama,7764027.0
Drama,21569041.0
Comedy,4356743.0
Family,4356743.0
Romance,4356743.0
Adventure,5484375.0
Biography,5484375.0
Drama,5484375.0
War,5484375.0
Comedy,4244155.0
Drama,4244155.0
Drama,5004648.0
Romance,5004648.0
Drama,3333823.0
Mystery,3333823.0
Sci-Fi,3333823.0
Action,3275585.0
Crime,3275585.0
Drama,3275585.0
Thriller,3275585.0
Crime,3193102.0
Drama,3193102.0
Mystery,3193102.0
Thriller,3193102.0
Crime,54557348.0
Drama,54557348.0
Thriller,54557348.0
Drama,3041803.0
Romance,3041803.0
Action,3060858.0
Drama,3060858.0
Thriller,3060858.0
Drama,1055654.0
Romance,1055654.0
Sport,1055654.0
Comedy,2331318.0
Comedy,2185266.0
Drama,2185266.0
Music,2185266.0
Horror,26583369.0
Mystery,26583369.0
Thriller,26583369.0
Adventure,800000.0
Mystery,800000.0
Thriller,800000.0
Comedy,7574066.0
Drama,7574066.0
Drama,1754319.0
Romance,1754319.0
Drama,1641788.0
Mystery,1641788.0
Thriller,1641788.0
Comedy,1631839.0
Crime,1631839.0
Romance,1631839.0
Drama,1309849.0
Romance,1309849.0
Biography,1939441.0
Crime,1939441.0
Drama,1939441.0
Comedy,1276984.0
Crime,1276984.0
Thriller,1276984.0
Crime,1987762.0
Drama,1987762.0
Romance,1987762.0
Thriller,1987762.0
Comedy,1474508.0
Drama,1474508.0
Crime,1011054.0
Drama,1011054.0
Thriller,1011054.0
Comedy,900926.0
Drama,866778.0
Romance,866778.0
Comedy,598645.0
Romance,598645.0
Action,578527.0
Comedy,578527.0
Thriller,578527.0
Action,488872.0
Comedy,488872.0
Sport,488872.0
Drama,365734.0
Biography,3093491.0
Drama,3093491.0
Comedy,228524.0
Drama,228524.0
Action,226792.0
Comedy,226792.0
Drama,226792.0
Comedy,136432.0
Horror,136432.0
Thriller,136432.0
Drama,131617.0
Thriller,131617.0
Comedy,126247.0
Crime,126247.0
Comedy,15447.0
Comedy,19348.0
Drama,19348.0
Comedy,100503.0
Romance,100503.0
Comedy,92900.0
Drama,92900.0
Comedy,5561.0
Romance,5561.0
Crime,3607.0
Mystery,3607.0
Thriller,3607.0
Comedy,70527.0
Drama,70527.0
Action,128486.0
Adventure,128486.0
Comedy,128486.0
Western,128486.0
Drama,2483955.0
Romance,2483955.0
Comedy,57176582.0
Action,43100000.0
Adventure,43100000.0
Thriller,43100000.0
Drama,225377.0
Romance,225377.0
Horror,14114488.0
Thriller,14114488.0
Action,46300000.0
Adventure,46300000.0
Comedy,46300000.0
Crime,46300000.0
Drama,2600000.0
War,2600000.0
Drama,3029870.0
Sci-Fi,3029870.0
Drama,3047539.0
Romance,3047539.0
Horror,78900000.0
Sci-Fi,78900000.0
Horror,30859000.0
Thriller,30859000.0
Biography,3571735.0
Drama,3571735.0
Music,3571735.0
Drama,50000000.0
Family,50000000.0
Musical,50000000.0
Romance,50000000.0
Action,63600000.0
Adventure,63600000.0
Thriller,63600000.0
Action,36049108.0
Crime,36049108.0
Drama,36049108.0
Romance,36049108.0
Thriller,36049108.0
Comedy,34074895.0
Drama,34074895.0
Fantasy,33244684.0
Horror,33244684.0
Documentary,24530513.0
Drama,24530513.0
Action,71519230.0
Horror,71519230.0
Sci-Fi,71519230.0
Thriller,71519230.0
Comedy,20035310.0
Drama,20035310.0
Romance,20035310.0
Adventure,18225165.0
Comedy,18225165.0
Drama,17804273.0
Thriller,17804273.0
Crime,16938179.0
Drama,16938179.0
Thriller,16938179.0
Horror,16235293.0
Action,10161099.0
Biography,10161099.0
Drama,10161099.0
History,10161099.0
Romance,10161099.0
War,10161099.0
Action,6047856.0
Crime,6047856.0
Drama,6047856.0
Thriller,6047856.0
Comedy,4681503.0
Drama,4681503.0
Comedy,4350774.0
Biography,2955039.0
Drama,2955039.0
Sport,2955039.0
Comedy,1530535.0
Drama,1530535.0
Romance,1530535.0
Comedy,4881867.0
Music,4881867.0
Documentary,11860839.0
Music,11860839.0
Action,454255.0
Adventure,454255.0
Drama,454255.0
History,454255.0
War,454255.0
Horror,349618.0
Drama,112935.0
Drama,883887.0
Drama,13751.0
Family,13751.0
Drama,145109.0
History,145109.0
Thriller,145109.0
War,145109.0
Comedy,1046166.0
Music,1046166.0
Romance,1046166.0
Adventure,174635000.0
Comedy,174635000.0
Crime,14373825.0
Mystery,14373825.0
Thriller,14373825.0
Action,162.0
Crime,162.0
Thriller,162.0
Drama,39462438.0
Music,39462438.0
Romance,39462438.0
Drama,29200000.0
Music,29200000.0
Romance,29200000.0
Comedy,21564616.0
Comedy,14879556.0
Drama,14879556.0
Comedy,34017854.0
Drama,4273372.0
Music,4273372.0
Romance,4273372.0
Biography,4440055.0
Drama,4440055.0
Romance,4440055.0
Adventure,4018695.0
Drama,4018695.0
Thriller,4018695.0
Drama,80000000.0
Music,80000000.0
Romance,80000000.0
Adventure,1997807.0
Drama,1997807.0
Thriller,1997807.0
Action,90800000.0
Drama,90800000.0
Family,90800000.0
Sport,90800000.0
Horror,140244.0
Musical,140244.0
Sci-Fi,140244.0
Crime,107930000.0
Drama,107930000.0
Crime,32279955.0
Drama,32279955.0
Thriller,32279955.0
Comedy,4992159.0
Horror,4992159.0
Thriller,4992159.0
Biography,163214286.0
Drama,163214286.0
Family,163214286.0
Musical,163214286.0
Romance,163214286.0
Comedy,69800000.0
Fantasy,69800000.0
Romance,69800000.0
Comedy,59889948.0
Drama,59889948.0
Adventure,52287414.0
Drama,52287414.0
Drama,45063889.0
Horror,45063889.0
Sci-Fi,45063889.0
Thriller,45063889.0
Drama,40066497.0
Music,40066497.0
Biography,36500000.0
Crime,36500000.0
Drama,36500000.0
Comedy,27362712.0
Drama,27362712.0
Music,27362712.0
Romance,27362712.0
Comedy,34746109.0
Crime,34746109.0
Drama,34746109.0
Romance,34746109.0
Thriller,34746109.0
Comedy,34963967.0
Drama,34963967.0
Romance,34963967.0
Horror,25926543.0
Mystery,25926543.0
Thriller,25926543.0
Comedy,26049082.0
Romance,26049082.0
Comedy,22551000.0
Drama,22551000.0
Romance,22551000.0
Action,22800000.0
Adventure,22800000.0
Thriller,22800000.0
Fantasy,18090181.0
Horror,18090181.0
Mystery,18090181.0
Thriller,18090181.0
Comedy,17843379.0
Drama,17843379.0
Romance,17843379.0
Comedy,17278980.0
Crime,17278980.0
Comedy,16699684.0
Romance,16699684.0
Drama,50815288.0
Thriller,50815288.0
Crime,15047419.0
Drama,15047419.0
Drama,14015786.0
Romance,14015786.0
Action,10269307.0
Crime,10269307.0
Thriller,10269307.0
Comedy,17536788.0
Drama,17536788.0
Romance,17536788.0
Comedy,58401464.0
Romance,58401464.0
Drama,8279017.0
Horror,8279017.0
Comedy,10106233.0
Drama,10106233.0
Comedy,4692814.0
Comedy,5018450.0
Fantasy,5018450.0
Romance,5018450.0
Animation,3442820.0
Comedy,3442820.0
Drama,3442820.0
Romance,3442820.0
Comedy,3205244.0
Drama,3205244.0
Comedy,3076425.0
Crime,3076425.0
Musical,3076425.0
Romance,3076425.0
Action,2275557.0
Comedy,2275557.0
Crime,2275557.0
Thriller,2275557.0
Comedy,1789892.0
Crime,1789892.0
Comedy,6350058.0
Drama,6350058.0
Romance,6350058.0
Biography,1094798.0
Comedy,1094798.0
Drama,1094798.0
History,1094798.0
Biography,1071240.0
Drama,1071240.0
Biography,532190.0
Drama,532190.0
Romance,532190.0
Sport,532190.0
Adventure,686383.0
Animation,686383.0
Family,686383.0
Fantasy,686383.0
Drama,16168741.0
Music,16168741.0
Drama,568695.0
Romance,568695.0
Thriller,568695.0
Crime,398420.0
Drama,398420.0
Comedy,336456.0
Crime,336456.0
Musical,336456.0
Mystery,336456.0
Comedy,298110.0
Drama,298110.0
Horror,298110.0
Sci-Fi,298110.0
Comedy,127144.0
Drama,127144.0
Romance,127144.0
Action,117190.0
Comedy,117190.0
Crime,117190.0
Crime,108662.0
Horror,108662.0
Thriller,108662.0
Crime,53481.0
Drama,53481.0
Thriller,53481.0
Comedy,23106.0
Crime,23106.0
Drama,23106.0
Romance,23106.0
Action,439162.0
Animation,439162.0
Sci-Fi,439162.0
Comedy,671240.0
Drama,671240.0
Romance,671240.0
Action,882290.0
Sci-Fi,882290.0
Sport,882290.0
Comedy,106593296.0
Drama,106593296.0
Family,106593296.0
Comedy,43490057.0
Drama,43490057.0
Action,32333860.0
Comedy,32333860.0
Comedy,24792061.0
Drama,24792061.0
Horror,17544812.0
Drama,12574715.0
Comedy,5100000.0
Drama,5100000.0
Romance,5100000.0
Crime,10460089.0
Drama,10460089.0
Mystery,10460089.0
Thriller,10460089.0
Comedy,4239767.0
Drama,4239767.0
Romance,4239767.0
Sport,4239767.0
Comedy,4131640.0
Crime,4131640.0
Comedy,10814185.0
Crime,10814185.0
Romance,10814185.0
Drama,197148.0
Romance,197148.0
Sci-Fi,197148.0
Thriller,197148.0
Crime,54557348.0
Drama,54557348.0
Thriller,54557348.0
Drama,3014541.0
Animation,4443403.0
Biography,4443403.0
Drama,4443403.0
War,4443403.0
Horror,1330827.0
Thriller,1330827.0
Action,1818681.0
Crime,1818681.0
Drama,1818681.0
Thriller,1818681.0
Action,336530303.0
Adventure,336530303.0
Romance,336530303.0
Action,12610552.0
Adventure,12610552.0
Fantasy,12610552.0
Sci-Fi,12610552.0
Thriller,12610552.0
Comedy,143492840.0
Drama,143492840.0
Romance,143492840.0
Action,43800000.0
Adventure,43800000.0
Thriller,43800000.0
Crime,134821952.0
Drama,134821952.0
Drama,94900000.0
Music,94900000.0
Romance,94900000.0
Comedy,32391374.0
Drama,32391374.0
Romance,32391374.0
Drama,40158000.0
Music,40158000.0
Romance,40158000.0
Comedy,113709992.0
Drama,113709992.0
Horror,32131483.0
Mystery,32131483.0
Thriller,32131483.0
Action,35400000.0
Adventure,35400000.0
Thriller,35400000.0
Drama,34099640.0
Family,34099640.0
Sport,34099640.0
Comedy,37295394.0
Drama,37295394.0
Drama,144812796.0
Romance,144812796.0
Biography,31501218.0
Drama,31501218.0
History,31501218.0
Biography,28747570.0
Crime,28747570.0
Drama,28747570.0
Action,25625110.0
Crime,25625110.0
Thriller,25625110.0
Drama,403932.0
Romance,403932.0
Western,403932.0
Action,25000000.0
Adventure,25000000.0
Sci-Fi,25000000.0
Action,21000000.0
Adventure,21000000.0
Thriller,21000000.0
Action,20257000.0
Comedy,20257000.0
Crime,20257000.0
Thriller,20257000.0
Adventure,26005908.0
Horror,26005908.0
Thriller,26005908.0
Horror,15818967.0
Mystery,15818967.0
Comedy,14891000.0
Crime,16901126.0
Horror,16901126.0
Comedy,17474107.0
Crime,17474107.0
Drama,17474107.0
Crime,14003141.0
Drama,14003141.0
Thriller,14003141.0
Action,304360277.0
Adventure,304360277.0
Thriller,304360277.0
Horror,12583510.0
Comedy,9190525.0
Drama,9190525.0
Drama,9176553.0
Mystery,9176553.0
Action,9094451.0
Fantasy,9094451.0
Horror,9094451.0
Thriller,9094451.0
Drama,9166863.0
Romance,9166863.0
Drama,8373585.0
Comedy,7292175.0
Drama,7292175.0
Romance,7292175.0
Comedy,6601079.0
Drama,6601079.0
Musical,6601079.0
Romance,6601079.0
Adventure,6165429.0
Biography,6165429.0
Drama,6165429.0
History,6165429.0
Comedy,5694308.0
Sport,5694308.0
Action,5430822.0
Crime,5430822.0
Horror,5430822.0
Sci-Fi,5430822.0
Thriller,5430822.0
Adventure,4720371.0
Biography,4720371.0
Drama,4720371.0
Drama,2344847.0
Sport,2344847.0
Comedy,7455447.0
Drama,7455447.0
Romance,7455447.0
Drama,2148212.0
Family,2148212.0
Biography,2062066.0
Crime,2062066.0
Drama,2062066.0
Biography,1654367.0
Drama,1654367.0
Drama,1738692.0
Thriller,1738692.0
Drama,1889522.0
Sport,1889522.0
Drama,1110286.0
Romance,1110286.0
Adventure,1000000.0
Drama,1000000.0
Romance,1000000.0
War,1000000.0
Comedy,700000.0
Fantasy,700000.0
Sci-Fi,700000.0
Comedy,1768416.0
Drama,1768416.0
Comedy,306715.0
Drama,382946.0
Drama,196067.0
Romance,196067.0
Biography,532988.0
Drama,532988.0
Romance,532988.0
Comedy,453079.0
Comedy,46451.0
Crime,46451.0
Thriller,46451.0
Drama,233103.0
Western,41400000.0
Comedy,7993039.0
Comedy,49526.0
Drama,49526.0
Crime,10696.0
Thriller,10696.0
Drama,31607598.0
Horror,31607598.0
Thriller,31607598.0
Drama,6857096.0
Mystery,6857096.0
War,6857096.0
Comedy,223878.0
Drama,223878.0
Romance,223878.0
Action,8060.0
Crime,8060.0
Drama,8060.0
Thriller,8060.0
Horror,84263837.0
Mystery,84263837.0
Comedy,110029.0
Drama,110029.0
Musical,110029.0
Crime,57504069.0
Drama,57504069.0
Biography,54215416.0
Drama,54215416.0
Music,54215416.0
Mystery,31899000.0
Romance,31899000.0
Thriller,31899000.0
Adventure,24103594.0
Comedy,24103594.0
Drama,24103594.0
Family,24103594.0
Comedy,16842303.0
Crime,16842303.0
Comedy,13367101.0
Drama,13367101.0
Romance,13367101.0
Horror,10149779.0
Sci-Fi,10149779.0
Thriller,10149779.0
Biography,6173485.0
Drama,6173485.0
Drama,4000304.0
Crime,2338695.0
Drama,2338695.0
Thriller,2338695.0
Drama,2024854.0
Western,2024854.0
Drama,2268296.0
Thriller,2268296.0
Drama,1029017.0
Romance,1029017.0
Drama,66637.0
Romance,66637.0
War,66637.0
Biography,871577.0
Drama,871577.0
Music,871577.0
Action,38400000.0
Sci-Fi,38400000.0
Drama,4063859.0
Romance,4063859.0
Biography,449558.0
Drama,449558.0
Sport,449558.0
Comedy,2122561.0
Romance,2122561.0
Musical,181360000.0
Romance,181360000.0
Drama,137963328.0
War,137963328.0
Documentary,119078393.0
Drama,119078393.0
War,119078393.0
Biography,102308900.0
Crime,102308900.0
Drama,102308900.0
Western,102308900.0
Comedy,102300000.0
Family,102300000.0
Fantasy,102300000.0
Musical,102300000.0
Drama,54800000.0
Action,24004159.0
Adventure,24004159.0
Comedy,24004159.0
Crime,43650000.0
Drama,43650000.0
Musical,43650000.0
Romance,43650000.0
Thriller,43650000.0
Comedy,39800000.0
Sport,39800000.0
Comedy,27457409.0
Drama,27457409.0
Comedy,25047631.0
Drama,25047631.0
Romance,25047631.0
Crime,23272306.0
Drama,23272306.0
Mystery,23272306.0
Thriller,23272306.0
Fantasy,22168359.0
Horror,22168359.0
Romance,22168359.0
Thriller,22168359.0
Comedy,21005329.0
Romance,21005329.0
Drama,26236603.0
Sport,26236603.0
Drama,20400000.0
Romance,20400000.0
Western,20400000.0
Comedy,18621249.0
Action,25244700.0
Sci-Fi,25244700.0
Comedy,14545844.0
Drama,14545844.0
Musical,14545844.0
Comedy,13235267.0
Family,13235267.0
Comedy,12793213.0
Drama,12793213.0
Romance,12793213.0
Comedy,11883495.0
Drama,11883495.0
Fantasy,11883495.0
Romance,11883495.0
Comedy,11797927.0
Horror,11797927.0
Thriller,11797927.0
Biography,17605861.0
Drama,17605861.0
History,17605861.0
Thriller,17605861.0
Horror,11642254.0
Thriller,11642254.0
Comedy,9203192.0
Crime,9203192.0
Drama,9203192.0
Biography,8596914.0
Drama,8596914.0
Comedy,6851636.0
Drama,6851636.0
Romance,6851636.0
Drama,11434867.0
Mystery,11434867.0
Romance,11434867.0
Thriller,11434867.0
Comedy,5895238.0
Western,5895238.0
Comedy,6670712.0
Drama,6670712.0
Comedy,5359774.0
Crime,5359774.0
Thriller,5359774.0
Comedy,4693919.0
Drama,4859475.0
Romance,4859475.0
Comedy,4542775.0
Romance,4542775.0
Comedy,3588432.0
Drama,3588432.0
Comedy,4394936.0
Drama,4394936.0
Fantasy,4394936.0
Romance,4394936.0
Comedy,3029081.0
Drama,3029081.0
Music,3029081.0
Musical,3029081.0
Action,3273588.0
Drama,3273588.0
Drama,2207975.0
History,2207975.0
Comedy,2025238.0
Crime,2025238.0
Drama,2025238.0
Thriller,2025238.0
Comedy,2077046.0
Drama,2077046.0
Romance,2077046.0
Action,869325.0
Adventure,869325.0
Fantasy,869325.0
Sci-Fi,869325.0
Biography,399611.0
Drama,399611.0
Sport,399611.0
Drama,115862.0
Romance,115862.0
Drama,117560.0
Romance,117560.0
Comedy,54606.0
Crime,54606.0
Romance,54606.0
Comedy,36497.0
Crime,65804.0
Drama,65804.0
Thriller,65804.0
Comedy,3895664.0
Drama,3895664.0
Crime,31874869.0
Mystery,31874869.0
Thriller,31874869.0
Drama,542860.0
History,542860.0
War,542860.0
Action,11905519.0
Crime,11905519.0
Drama,11905519.0
Thriller,11905519.0
Comedy,32541719.0
Drama,32541719.0
Romance,32541719.0
Sport,32541719.0
Drama,3064356.0
Romance,3064356.0
Action,7009668.0
Sport,7009668.0
Horror,27024.0
Comedy,159600000.0
Crime,159600000.0
Drama,159600000.0
Biography,58800000.0
Drama,58800000.0
Sport,58800000.0
Comedy,50382128.0
Drama,50382128.0
Romance,50382128.0
Biography,35811509.0
Drama,35811509.0
Music,35811509.0
Romance,35811509.0
Comedy,24475193.0
Drama,24475193.0
Romance,24475193.0
Comedy,6200756.0
Drama,6200756.0
Biography,1292119.0
Drama,1292119.0
Romance,1292119.0
Drama,3629758.0
Music,3629758.0
Comedy,6239558.0
Drama,6239558.0
Crime,1056102.0
Drama,1056102.0
Mystery,1056102.0
Thriller,1056102.0
Drama,27545445.0
Comedy,56007.0
Crime,56007.0
Drama,56007.0
Romance,56007.0
Thriller,56007.0
Comedy,611709.0
Drama,611709.0
Comedy,22770.0
Drama,22770.0
Action,27445.0
Comedy,27445.0
Drama,27445.0
Thriller,27445.0
Comedy,766487.0
Romance,766487.0
Crime,1196752.0
Drama,1196752.0
Thriller,1196752.0
Comedy,795126.0
Drama,795126.0
Sport,795126.0
Fantasy,83574831.0
Horror,83574831.0
Thriller,83574831.0
Horror,87025093.0
Mystery,87025093.0
Drama,71897215.0
Horror,71897215.0
Mystery,71897215.0
Sci-Fi,71897215.0
Thriller,71897215.0
Comedy,64267897.0
Documentary,64267897.0
Horror,56536016.0
Horror,104007828.0
Fantasy,50820940.0
Horror,50820940.0
Action,44793200.0
Fantasy,44793200.0
Horror,44793200.0
Thriller,44793200.0
Mystery,43771291.0
Thriller,43771291.0
Comedy,44456509.0
Drama,44456509.0
Horror,53884821.0
Drama,36000000.0
History,36000000.0
Comedy,34872293.0
Fantasy,34872293.0
Horror,34872293.0
Thriller,34872293.0
Biography,34468224.0
Crime,34468224.0
Drama,34468224.0
Thriller,34468224.0
Fantasy,32453345.0
Horror,32453345.0
Thriller,32453345.0
Biography,27296514.0
Drama,27296514.0
Horror,25799043.0
Sci-Fi,25799043.0
Thriller,25799043.0
Mystery,25530884.0
Thriller,25530884.0
Horror,27689474.0
Mystery,27689474.0
Comedy,24138847.0
Drama,21994911.0
Music,21994911.0
Comedy,21501098.0
Drama,21501098.0
Comedy,19281235.0
Drama,19281235.0
Music,19281235.0
Romance,19281235.0
Animation,19421271.0
Comedy,19421271.0
Family,19421271.0
Drama,20733485.0
Comedy,24809547.0
Drama,24809547.0
Comedy,23031390.0
Drama,23031390.0
Drama,16017403.0
Romance,16017403.0
Thriller,16017403.0
Horror,21197315.0
Mystery,21197315.0
Thriller,21197315.0
Drama,17382982.0
Thriller,17382982.0
Drama,14821531.0
Drama,18656400.0
Adventure,14343976.0
Horror,14343976.0
Comedy,241437427.0
Family,241437427.0
Romance,241437427.0
Crime,14123773.0
Drama,14123773.0
Horror,15126948.0
Thriller,15126948.0
Adventure,13622333.0
Comedy,13622333.0
Drama,13622333.0
Romance,13622333.0
Comedy,13464388.0
Horror,13464388.0
Drama,13350177.0
Horror,13350177.0
Thriller,13350177.0
Drama,13269963.0
Mystery,13269963.0
Horror,17768000.0
Thriller,17768000.0
Horror,12947763.0
Mystery,12947763.0
Comedy,14100000.0
Drama,14100000.0
Action,12200000.0
Crime,12200000.0
Drama,12200000.0
Thriller,12200000.0
Western,12200000.0
Horror,17683670.0
Mystery,17683670.0
Sci-Fi,17683670.0
Thriller,17683670.0
Comedy,12055108.0
Drama,12055108.0
Action,27285953.0
Thriller,27285953.0
Drama,10572742.0
Romance,10572742.0
Action,9628751.0
Adventure,9628751.0
Animation,9628751.0
Family,9628751.0
